追跡番号,取扱局／支店名（外国交換局名）,取扱日時,ステータスコード,ステータス
494736288970,金沢南郵便局,2023/12/23 19:45:00,30,到着
494736288970,金沢南郵便局,2023/12/24 10:50:00,52,お届け先にお届け済み
494736289655,荏原郵便局,2023/12/22 02:20:41,30,到着
494736289821,相模原郵便局,2023/12/22 06:37:54,30,到着
494736289821,相模原郵便局,2023/12/22 17:09:15,63,配達希望受付
494736289821,相模原郵便局,2023/12/23 14:09:46,50,持ち出し中
494736289821,相模原郵便局,2023/12/23 15:08:17,52,お届け先にお届け済み
494736289891,宇和島郵便局（吉田）,2023/12/23 08:29:35,30,到着
494736289891,宇和島郵便局（吉田）,2023/12/23 09:07:14,50,持ち出し中
494736289891,宇和島郵便局（吉田）,2023/12/23 15:09:04,52,お届け先にお届け済み
494736290005,大船郵便局,2023/12/22 06:11:57,30,到着
494736290005,大船郵便局,2023/12/22 08:14:48,50,持ち出し中
494736290005,大船郵便局,2023/12/22 12:08:32,52,お届け先にお届け済み
494736290543,仙台北郵便局,2023/12/22 16:39:51,30,到着
494736290543,仙台北郵便局,2023/12/23 09:13:15,50,持ち出し中
494736290543,仙台北郵便局,2023/12/23 12:54:32,52,お届け先にお届け済み
494736290565,東海南郵便局,2023/12/22 21:07:34,30,到着
494736290565,東海南郵便局,2023/12/23 09:03:36,50,持ち出し中
494736290565,東海南郵便局,2023/12/23 17:54:03,52,お届け先にお届け済み
494736290580,深谷郵便局,2023/12/22 07:18:03,30,到着
494736290580,深谷郵便局,2023/12/22 08:34:51,50,持ち出し中
494736290580,深谷郵便局,2023/12/22 10:48:06,52,お届け先にお届け済み
494736290683,広島中央郵便局,2023/12/23 01:20:38,30,到着
494736290683,広島中央郵便局,2023/12/23 08:29:22,50,持ち出し中
494736290683,広島中央郵便局,2023/12/23 11:46:52,52,お届け先にお届け済み
494736291011,総和郵便局,2023/12/22 07:22:40,30,到着
494736291011,総和郵便局,2023/12/22 10:22:29,50,持ち出し中
494736291011,総和郵便局,2023/12/22 14:10:24,52,お届け先にお届け済み
494736291184,枚岡郵便局,2023/12/22 17:42:30,30,到着
494736291184,枚岡郵便局,2023/12/23 08:19:13,50,持ち出し中
494736291184,枚岡郵便局,2023/12/23 11:41:34,52,お届け先にお届け済み
494736291210,龍ケ崎郵便局,2023/12/22 05:27:40,30,到着
494736291210,龍ケ崎郵便局,2023/12/22 14:57:08,50,持ち出し中
494736291210,龍ケ崎郵便局,2023/12/22 16:35:40,52,お届け先にお届け済み
494736291512,鹿児島南郵便局,2023/12/23 04:30:35,30,到着
494736291512,鹿児島南郵便局,2023/12/23 09:57:41,50,持ち出し中
494736291512,鹿児島南郵便局,2023/12/23 16:05:55,52,お届け先にお届け済み
494736291582,目黒郵便局,2023/12/21 23:58:29,30,到着
494736291582,目黒郵便局,2023/12/22 14:09:57,50,持ち出し中
494736291582,目黒郵便局,2023/12/22 15:38:58,52,お届け先にお届け済み
494736291674,小岩郵便局,2023/12/21 23:10:36,30,到着
494736291674,小岩郵便局,2023/12/22 14:47:57,50,持ち出し中
494736291674,小岩郵便局,2023/12/22 15:30:59,52,お届け先にお届け済み
494736292245,川崎港郵便局,2023/12/22 02:47:52,30,到着
494736292245,川崎港郵便局,2023/12/22 11:15:38,50,持ち出し中
494736292245,川崎港郵便局,2023/12/22 13:17:31,52,お届け先にお届け済み
494736292890,名古屋中郵便局,2023/12/22 03:36:21,30,到着
494736292890,名古屋中郵便局,2023/12/22 08:18:48,50,持ち出し中
494736292890,名古屋中郵便局,2023/12/22 11:53:41,52,お届け先にお届け済み
494736292945,浜松東郵便局,2023/12/22 13:44:16,30,到着
494736292945,浜松東郵便局,2023/12/23 14:29:28,50,持ち出し中
494736292945,浜松東郵便局,2023/12/23 16:07:40,52,お届け先にお届け済み
494736292993,東成郵便局,2023/12/22 20:07:08,30,到着
494736292993,東成郵便局,2023/12/23 08:29:04,50,持ち出し中
494736292993,東成郵便局,2023/12/23 16:12:27,52,お届け先にお届け済み
494736293225,仙台北郵便局,2023/12/22 16:40:00,30,到着
494736293225,仙台北郵便局,2023/12/23 09:05:50,50,持ち出し中
494736293225,仙台北郵便局,2023/12/23 12:00:02,52,お届け先にお届け済み
494736293413,土浦郵便局（伊奈）,2023/12/22 09:06:02,50,持ち出し中
494736293413,土浦郵便局（伊奈）,2023/12/22 16:00:23,52,お届け先にお届け済み
494736294205,新宿郵便局,2023/12/22 03:33:16,30,到着
494736294205,新宿郵便局,2023/12/22 08:22:58,50,持ち出し中
494736294205,新宿郵便局,2023/12/22 16:29:32,52,お届け先にお届け済み
494736294404,荻窪郵便局,2023/12/22 06:22:26,30,到着
494736294404,荻窪郵便局,2023/12/22 08:35:01,50,持ち出し中
494736294404,荻窪郵便局,2023/12/22 11:31:08,52,お届け先にお届け済み
494736294566,浜松西郵便局,2023/12/23 05:05:30,30,到着
494736294566,浜松西郵便局（細江）,2023/12/23 10:47:00,50,持ち出し中
494736294566,浜松西郵便局（細江）,2023/12/23 11:32:21,52,お届け先にお届け済み
494736294953,川間郵便局,2023/12/22 08:31:08,30,到着
494736294953,川間郵便局,2023/12/22 09:29:04,50,持ち出し中
494736294953,川間郵便局,2023/12/22 11:44:30,52,お届け先にお届け済み
494736294986,深川郵便局,2023/12/21 22:43:34,30,到着
494736294986,深川郵便局,2023/12/22 08:32:28,50,持ち出し中
494736294986,深川郵便局,2023/12/22 12:57:12,52,お届け先にお届け済み
494736295620,釧路中央郵便局（釧路東）,2023/12/24 07:28:43,30,到着
494736295620,釧路中央郵便局（釧路東）,2023/12/24 11:04:27,50,持ち出し中
494736295620,釧路中央郵便局（釧路東）,2023/12/24 12:02:55,52,お届け先にお届け済み
494736295771,草加郵便局,2023/12/22 06:30:12,30,到着
494736295771,草加郵便局,2023/12/22 17:25:55,50,持ち出し中
494736295771,草加郵便局,2023/12/22 18:13:57,52,お届け先にお届け済み
494736295900,川越郵便局,2023/12/22 06:17:10,30,到着
494736295900,川越郵便局,2023/12/22 09:36:25,50,持ち出し中
494736295900,川越郵便局,2023/12/22 15:31:40,52,お届け先にお届け済み
494736295944,尼崎北郵便局,2023/12/25 17:28:39,30,到着
494736296434,渋谷郵便局,2023/12/21 23:52:56,30,到着
494736296434,渋谷郵便局,2023/12/22 10:50:14,50,持ち出し中
494736296434,渋谷郵便局,2023/12/22 12:50:24,52,お届け先にお届け済み
494736296504,荒川郵便局,2023/12/22 02:42:05,30,到着
494736296504,荒川郵便局,2023/12/22 08:24:48,50,持ち出し中
494736296504,荒川郵便局,2023/12/22 15:11:14,52,お届け先にお届け済み
494736296526,具志川郵便局,2023/12/26 07:05:57,30,到着
494736296736,新仙台郵便局（愛子）,2023/12/22 16:32:44,30,到着
494736296736,新仙台郵便局（愛子）,2023/12/23 11:06:41,64,保管
494736296736,新仙台郵便局（愛子）,2023/12/23 11:00:00,50,持ち出し中
494736296736,新仙台郵便局（愛子）,2023/12/24 09:31:32,50,持ち出し中
494736296736,新仙台郵便局（愛子）,2023/12/24 11:24:50,52,お届け先にお届け済み
494736297193,住之江郵便局,2023/12/22 18:49:54,30,到着
494736297193,住之江郵便局,2023/12/23 11:18:00,52,お届け先にお届け済み
494736297215,阿見郵便局,2023/12/22 07:37:47,30,到着
494736297215,阿見郵便局,2023/12/22 08:13:30,50,持ち出し中
494736297215,阿見郵便局,2023/12/22 12:14:40,52,お届け先にお届け済み
494736297274,須磨郵便局,2023/12/23 06:19:05,30,到着
494736297274,須磨郵便局,2023/12/23 13:42:31,50,持ち出し中
494736297274,須磨郵便局,2023/12/23 15:54:00,52,お届け先にお届け済み
494736297985,葛飾新宿郵便局,2023/12/21 22:27:44,30,到着
494736297985,葛飾新宿郵便局,2023/12/22 13:02:18,50,持ち出し中
494736297985,葛飾新宿郵便局,2023/12/22 13:39:36,52,お届け先にお届け済み
494736298733,高槻北郵便局,2023/12/22 19:42:26,30,到着
494736298733,高槻北郵便局,2023/12/23 08:17:19,50,持ち出し中
494736298733,高槻北郵便局,2023/12/23 10:18:46,52,お届け先にお届け済み
494736298825,大森郵便局,2023/12/22 03:01:30,30,到着
494736298825,大森郵便局,2023/12/22 09:01:02,50,持ち出し中
494736298825,大森郵便局,2023/12/22 12:08:07,52,お届け先にお届け済み
494736298965,杉並郵便局,2023/12/22 04:10:10,30,到着
494736298965,杉並郵便局,2023/12/22 11:29:00,50,持ち出し中
494736298965,杉並郵便局,2023/12/22 13:27:15,52,お届け先にお届け済み
494736299455,徳島中央郵便局,2023/12/22 16:03:00,30,到着
494736299455,徳島中央郵便局,2023/12/23 08:23:15,50,持ち出し中
494736299455,徳島中央郵便局,2023/12/23 15:55:32,52,お届け先にお届け済み
494736299503,真岡郵便局,2023/12/22 06:03:28,30,到着
494736299503,真岡郵便局,2023/12/22 09:00:00,50,持ち出し中
494736299503,真岡郵便局,2023/12/22 10:50:42,52,お届け先にお届け済み
494736299665,王寺郵便局,2023/12/23 21:30:59,30,到着
494736299665,王寺郵便局,2023/12/24 14:28:37,50,持ち出し中
494736299665,王寺郵便局,2023/12/24 15:25:28,52,お届け先にお届け済み
494736300693,足利郵便局,2023/12/22 06:45:52,30,到着
494736300693,足利郵便局（足利西）,2023/12/22 09:29:01,50,持ち出し中
494736300693,足利郵便局（足利西）,2023/12/22 12:38:56,52,お届け先にお届け済み
494736300715,葛飾郵便局,2023/12/21 22:06:54,30,到着
494736300715,葛飾郵便局,2023/12/22 14:24:26,50,持ち出し中
494736300715,葛飾郵便局,2023/12/22 15:15:12,52,お届け先にお届け済み
494736300881,天王寺郵便局,2023/12/22 22:02:46,30,到着
494736300881,天王寺郵便局,2023/12/23 15:46:03,50,持ち出し中
494736300881,天王寺郵便局,2023/12/23 15:56:41,52,お届け先にお届け済み
494736300914,城陽郵便局,2023/12/22 18:08:26,30,到着
494736300914,城陽郵便局,2023/12/23 13:14:53,50,持ち出し中
494736300914,城陽郵便局,2023/12/23 16:01:51,52,お届け先にお届け済み
494736301194,豊平郵便局,2023/12/23 05:49:41,30,到着
494736301194,豊平郵便局,2023/12/23 08:24:44,50,持ち出し中
494736301194,豊平郵便局,2023/12/23 10:15:08,52,お届け先にお届け済み
494736301393,芝郵便局,2023/12/22 07:20:45,30,到着
494736301393,芝郵便局,2023/12/22 15:22:05,50,持ち出し中
494736301393,芝郵便局,2023/12/22 15:37:37,52,お届け先にお届け済み
494736301544,中京郵便局,2023/12/22 15:13:56,30,到着
494736301544,中京郵便局,2023/12/23 14:58:13,50,持ち出し中
494736301544,中京郵便局,2023/12/23 17:17:44,52,お届け先にお届け済み
494736301592,川崎港郵便局,2023/12/22 02:46:52,30,到着
494736301592,川崎港郵便局,2023/12/22 08:48:59,50,持ち出し中
494736301592,川崎港郵便局,2023/12/22 11:14:26,52,お届け先にお届け済み
494736301975,港北郵便局,2023/12/22 07:21:57,30,到着
494736301975,港北郵便局,2023/12/22 08:26:05,50,持ち出し中
494736301975,港北郵便局,2023/12/22 12:24:50,52,お届け先にお届け済み
494736302060,吉川郵便局,2023/12/22 06:55:00,30,到着
494736302060,吉川郵便局,2023/12/22 13:35:38,50,持ち出し中
494736302060,吉川郵便局,2023/12/22 16:20:27,52,お届け先にお届け済み
494736302384,土佐中村郵便局（江川崎）,2023/12/23 08:56:14,30,到着
494736302384,土佐中村郵便局（江川崎）,2023/12/23 09:08:03,50,持ち出し中
494736302384,土佐中村郵便局（江川崎）,2023/12/23 11:29:49,52,お届け先にお届け済み
494736302745,世田谷郵便局,2023/12/21 23:19:09,30,到着
494736302745,世田谷郵便局,2023/12/22 08:27:32,50,持ち出し中
494736302745,世田谷郵便局,2023/12/22 16:47:22,52,お届け先にお届け済み
494736302782,習志野郵便局,2023/12/22 07:03:31,30,到着
494736302782,習志野郵便局,2023/12/22 10:22:33,50,持ち出し中
494736302782,習志野郵便局,2023/12/22 11:26:47,52,お届け先にお届け済み
494736302874,須坂郵便局,2023/12/22 12:21:00,30,到着
494736302874,須坂郵便局,2023/12/22 13:11:45,50,持ち出し中
494736302874,須坂郵便局,2023/12/22 16:34:46,52,お届け先にお届け済み
494736303025,江戸川郵便局,2023/12/22 00:26:51,30,到着
494736303025,江戸川郵便局,2023/12/22 08:40:27,50,持ち出し中
494736303025,江戸川郵便局,2023/12/22 15:42:58,52,お届け先にお届け済み
494736303364,大垣郵便局,2023/12/22 15:40:14,30,到着
494736303364,大垣郵便局,2023/12/23 16:38:42,64,保管
494736303364,大垣郵便局,2023/12/23 12:25:57,50,持ち出し中
494736303364,大垣郵便局,2023/12/23 18:09:43,50,持ち出し中
494736303364,大垣郵便局,2023/12/23 18:53:50,52,お届け先にお届け済み
494736303375,岸和田郵便局,2023/12/22 23:51:46,30,到着
494736303375,岸和田郵便局,2023/12/23 08:29:57,50,持ち出し中
494736303375,岸和田郵便局,2023/12/23 09:39:15,52,お届け先にお届け済み
494736303386,豊田北郵便局,2023/12/22 18:25:25,30,到着
494736303386,豊田北郵便局,2023/12/23 13:00:11,50,持ち出し中
494736303386,豊田北郵便局,2023/12/23 16:07:03,52,お届け先にお届け済み
494736303471,新見郵便局,2023/12/23 07:27:46,30,到着
494736303471,新見郵便局,2023/12/23 09:10:13,50,持ち出し中
494736303471,新見郵便局,2023/12/23 10:17:45,52,お届け先にお届け済み
494736303633,土浦郵便局,2023/12/22 08:57:00,50,持ち出し中
494736303633,土浦郵便局,2023/12/22 12:18:05,52,お届け先にお届け済み
494736303795,多賀郵便局,2023/12/22 05:46:37,30,到着
494736303795,多賀郵便局,2023/12/22 17:59:54,50,持ち出し中
494736303795,多賀郵便局,2023/12/22 18:05:19,52,お届け先にお届け済み
494736303891,鎌ケ谷郵便局,2023/12/22 17:52:14,30,到着
494736303891,鎌ケ谷郵便局,2023/12/22 18:01:24,50,持ち出し中
494736303891,鎌ケ谷郵便局,2023/12/22 18:45:01,52,お届け先にお届け済み
494736303924,羽生郵便局,2023/12/22 07:24:16,30,到着
494736303924,羽生郵便局,2023/12/22 08:54:50,50,持ち出し中
494736303924,羽生郵便局,2023/12/22 10:00:47,52,お届け先にお届け済み
494736303983,本所郵便局,2023/12/22 04:34:14,30,到着
494736304366,桶川郵便局,2023/12/22 07:07:25,30,到着
494736304366,桶川郵便局,2023/12/22 08:22:44,50,持ち出し中
494736304366,桶川郵便局,2023/12/22 11:42:24,52,お届け先にお届け済み
494736304451,むつ郵便局,2023/12/22 18:21:59,30,到着
494736304451,むつ郵便局,2023/12/23 10:35:41,50,持ち出し中
494736304451,むつ郵便局,2023/12/23 12:16:25,52,お届け先にお届け済み
494736304473,逗子郵便局,2023/12/22 07:02:47,30,到着
494736304473,逗子郵便局,2023/12/22 16:31:00,52,お届け先にお届け済み
494736304635,武蔵村山郵便局,2023/12/22 06:14:40,30,到着
494736304635,武蔵村山郵便局,2023/12/22 08:19:54,50,持ち出し中
494736304635,武蔵村山郵便局,2023/12/22 17:48:52,52,お届け先にお届け済み
494736304694,福岡南郵便局,2023/12/23 06:20:30,30,到着
494736304694,福岡南郵便局,2023/12/23 09:11:20,50,持ち出し中
494736304694,福岡南郵便局,2023/12/23 15:36:18,52,お届け先にお届け済み
494736304834,結城郵便局,2023/12/22 07:49:03,30,到着
494736304834,結城郵便局,2023/12/22 08:26:26,50,持ち出し中
494736304834,結城郵便局,2023/12/22 11:48:44,52,お届け先にお届け済み
494736304845,晴海郵便局,2023/12/22 03:01:55,30,到着
494736304845,晴海郵便局,2023/12/22 10:21:43,50,持ち出し中
494736304845,晴海郵便局,2023/12/22 10:50:51,52,お届け先にお届け済み
494736304893,水戸中央郵便局,2023/12/21 23:26:40,30,到着
494736304893,水戸中央郵便局,2023/12/22 10:35:23,50,持ち出し中
494736304893,水戸中央郵便局,2023/12/22 13:49:48,52,お届け先にお届け済み
494736304904,渋谷郵便局,2023/12/21 23:52:31,30,到着
494736304904,渋谷郵便局,2023/12/22 08:26:26,50,持ち出し中
494736304904,渋谷郵便局,2023/12/22 16:52:43,52,お届け先にお届け済み
494736305512,さいたま新都心郵便局,2023/12/22 03:08:01,30,到着
494736305512,さいたま新都心郵便局,2023/12/22 14:16:52,50,持ち出し中
494736305512,さいたま新都心郵便局,2023/12/22 15:09:02,52,お届け先にお届け済み
494736305700,長浜郵便局,2023/12/22 16:46:55,30,到着
494736305700,長浜郵便局,2023/12/23 08:42:14,50,持ち出し中
494736305700,長浜郵便局,2023/12/23 10:47:09,52,お届け先にお届け済み
494736305814,東灘郵便局,2023/12/23 04:06:35,30,到着
494736305814,東灘郵便局,2023/12/23 14:16:38,50,持ち出し中
494736305814,東灘郵便局,2023/12/23 16:00:52,52,お届け先にお届け済み
494736306164,西淀川郵便局,2023/12/22 14:13:26,30,到着
494736306164,西淀川郵便局,2023/12/23 08:38:49,50,持ち出し中
494736306164,西淀川郵便局,2023/12/23 14:53:41,52,お届け先にお届け済み
494736306326,盛岡北郵便局,2023/12/22 14:03:32,30,到着
494736306326,盛岡北郵便局,2023/12/23 08:20:40,50,持ち出し中
494736306326,盛岡北郵便局,2023/12/23 10:25:33,52,お届け先にお届け済み
494736306385,宮崎中央郵便局,2023/12/23 02:59:44,30,到着
494736306385,宮崎中央郵便局,2023/12/23 08:16:01,50,持ち出し中
494736306385,宮崎中央郵便局,2023/12/23 10:19:57,52,お届け先にお届け済み
494736306492,熊谷郵便局,2023/12/22 06:46:23,30,到着
494736306492,熊谷郵便局,2023/12/22 09:09:58,50,持ち出し中
494736306492,熊谷郵便局,2023/12/22 09:49:47,52,お届け先にお届け済み
494736306551,登戸郵便局,2023/12/22 06:17:45,30,到着
494736306551,登戸郵便局,2023/12/22 09:00:27,50,持ち出し中
494736306551,登戸郵便局,2023/12/22 10:53:40,52,お届け先にお届け済み
494736306562,近江八幡郵便局,2023/12/22 16:45:01,30,到着
494736306562,近江八幡郵便局,2023/12/23 15:27:45,50,持ち出し中
494736306562,近江八幡郵便局,2023/12/23 16:11:04,52,お届け先にお届け済み
494736306794,掛川郵便局,2023/12/23 06:25:15,30,到着
494736306794,掛川郵便局,2023/12/23 17:41:00,50,持ち出し中
494736306794,掛川郵便局,2023/12/23 17:43:59,52,お届け先にお届け済み
494736306831,鳩ヶ谷郵便局,2023/12/22 08:16:43,30,到着
494736306831,鳩ヶ谷郵便局,2023/12/22 14:02:59,50,持ち出し中
494736306831,鳩ヶ谷郵便局,2023/12/22 15:29:13,52,お届け先にお届け済み
494736307225,新潟中央郵便局,2023/12/22 16:18:23,30,到着
494736307225,新潟中央郵便局,2023/12/25 14:26:14,50,持ち出し中
494736307225,新潟中央郵便局,2023/12/25 17:23:09,52,お届け先にお届け済み
494736307273,宜野湾郵便局,2023/12/26 09:19:04,50,持ち出し中
494736307306,四街道郵便局,2023/12/22 05:43:01,30,到着
494736307306,四街道郵便局,2023/12/22 10:23:58,50,持ち出し中
494736307306,四街道郵便局,2023/12/22 15:20:05,52,お届け先にお届け済み
494736307310,光が丘郵便局,2023/12/22 03:01:50,30,到着
494736307310,光が丘郵便局,2023/12/22 08:27:13,50,持ち出し中
494736307310,光が丘郵便局,2023/12/22 12:01:40,52,お届け先にお届け済み
494736307365,鶴見郵便局,2023/12/22 02:46:05,30,到着
494736307365,鶴見郵便局,2023/12/22 14:04:52,50,持ち出し中
494736307365,鶴見郵便局,2023/12/22 16:28:34,52,お届け先にお届け済み
494736307446,八戸西郵便局,2023/12/22 19:35:45,30,到着
494736307446,八戸西郵便局,2023/12/23 10:12:35,50,持ち出し中
494736307446,八戸西郵便局,2023/12/23 12:49:40,52,お届け先にお届け済み
494736307601,大宮郵便局,2023/12/22 05:19:15,30,到着
494736307601,大宮郵便局,2023/12/22 11:24:19,50,持ち出し中
494736307601,大宮郵便局,2023/12/22 13:17:12,52,お届け先にお届け済み
494736307612,磐田郵便局,2023/12/22 14:51:23,30,到着
494736307612,磐田郵便局,2023/12/23 10:00:23,50,持ち出し中
494736307612,磐田郵便局,2023/12/23 16:54:03,52,お届け先にお届け済み
494736308172,松本南郵便局,2023/12/22 08:18:28,12,中継
494736308172,豊科郵便局,2023/12/22 12:47:29,30,到着
494736308172,豊科郵便局,2023/12/22 13:59:24,50,持ち出し中
494736308172,豊科郵便局,2023/12/22 16:23:27,52,お届け先にお届け済み
494736308242,奈良西郵便局,2023/12/22 19:30:46,30,到着
494736308242,奈良西郵便局,2023/12/23 14:15:56,50,持ち出し中
494736308242,奈良西郵便局,2023/12/23 16:35:23,52,お届け先にお届け済み
494736308345,一宮郵便局,2023/12/22 04:14:40,30,到着
494736308345,一宮郵便局,2023/12/22 13:59:47,50,持ち出し中
494736308345,一宮郵便局,2023/12/22 15:31:01,52,お届け先にお届け済み
494736308452,印西郵便局,2023/12/22 05:17:07,30,到着
494736308452,印西郵便局,2023/12/22 09:04:14,50,持ち出し中
494736308452,印西郵便局,2023/12/22 10:04:03,52,お届け先にお届け済み
494736308544,熊本東郵便局,2023/12/23 02:14:35,30,到着
494736308544,熊本東郵便局,2023/12/23 08:26:20,50,持ち出し中
494736308544,熊本東郵便局,2023/12/23 09:48:57,52,お届け先にお届け済み
494736308555,八尾郵便局,2023/12/22 23:40:45,30,到着
494736308555,八尾郵便局,2023/12/23 12:38:57,50,持ち出し中
494736308555,八尾郵便局,2023/12/23 15:19:47,52,お届け先にお届け済み
494736308566,三春郵便局,2023/12/22 07:00:56,30,到着
494736308566,三春郵便局,2023/12/22 08:25:56,50,持ち出し中
494736308566,三春郵便局,2023/12/22 12:32:21,52,お届け先にお届け済み
494736308662,大府郵便局,2023/12/23 20:21:10,52,お届け先にお届け済み
494736308684,横浜泉郵便局,2023/12/22 06:07:06,30,到着
494736308684,横浜泉郵便局,2023/12/22 08:53:09,50,持ち出し中
494736308684,横浜泉郵便局,2023/12/22 12:10:10,52,お届け先にお届け済み
494736309082,札幌中央郵便局,2023/12/23 04:42:57,30,到着
494736309082,札幌中央郵便局,2023/12/23 09:38:19,50,持ち出し中
494736309082,札幌中央郵便局,2023/12/23 14:52:12,52,お届け先にお届け済み
494736309174,若葉郵便局,2023/12/22 07:37:48,50,持ち出し中
494736309325,富里郵便局,2023/12/22 07:38:07,30,到着
494736309325,富里郵便局,2023/12/22 09:21:28,50,持ち出し中
494736309325,富里郵便局,2023/12/22 14:36:53,52,お届け先にお届け済み
494736309373,枚方郵便局,2023/12/22 21:28:42,30,到着
494736309373,枚方郵便局,2023/12/23 07:56:40,50,持ち出し中
494736309373,枚方郵便局,2023/12/23 13:26:03,52,お届け先にお届け済み
494736309524,板橋北郵便局,2023/12/22 03:30:05,30,到着
494736309524,板橋北郵便局,2023/12/22 18:37:05,50,持ち出し中
494736309524,板橋北郵便局,2023/12/22 20:25:54,52,お届け先にお届け済み
494736309561,長岡郵便局,2023/12/22 16:22:22,30,到着
494736309561,長岡郵便局,2023/12/23 09:24:39,50,持ち出し中
494736309561,長岡郵便局,2023/12/23 16:09:53,52,お届け先にお届け済み
494736309782,備前郵便局,2023/12/23 06:35:05,30,到着
494736309782,備前郵便局,2023/12/23 10:08:59,50,持ち出し中
494736309782,備前郵便局,2023/12/23 11:39:03,52,お届け先にお届け済み
494736310062,所沢西郵便局,2023/12/22 04:22:00,30,到着
494736310062,所沢西郵便局,2023/12/22 08:17:52,50,持ち出し中
494736310062,所沢西郵便局,2023/12/22 11:42:38,52,お届け先にお届け済み
494736310121,川越郵便局,2023/12/22 06:17:06,30,到着
494736310121,川越郵便局,2023/12/22 15:30:00,52,お届け先にお届け済み
494736310132,高蔵寺郵便局,2023/12/22 06:58:03,30,到着
494736310132,高蔵寺郵便局,2023/12/22 09:13:42,50,持ち出し中
494736310132,高蔵寺郵便局,2023/12/22 17:27:38,52,お届け先にお届け済み
494736310191,燕郵便局（西川）,2023/12/22 17:15:27,30,到着
494736310191,燕郵便局（西川）,2023/12/23 08:43:53,50,持ち出し中
494736310191,燕郵便局（西川）,2023/12/23 11:58:36,52,お届け先にお届け済み
494736310305,三郷郵便局,2023/12/22 05:46:44,30,到着
494736310305,三郷郵便局,2023/12/22 10:11:00,50,持ち出し中
494736310305,三郷郵便局,2023/12/22 12:07:42,52,お届け先にお届け済み
494736311086,田浦郵便局,2023/12/22 07:27:09,30,到着
494736311086,田浦郵便局,2023/12/22 08:28:49,50,持ち出し中
494736311086,田浦郵便局,2023/12/22 10:12:22,52,お届け先にお届け済み
494736311226,春日部郵便局,2023/12/22 06:25:12,30,到着
494736311226,春日部郵便局（庄和）,2023/12/22 08:14:27,50,持ち出し中
494736311226,春日部郵便局（庄和）,2023/12/22 15:35:33,52,お届け先にお届け済み
494736311241,沖縄美里郵便局,2023/12/26 07:22:27,30,到着
494736311241,沖縄美里郵便局,2023/12/26 09:01:54,50,持ち出し中
494736311296,浪速郵便局,2023/12/22 13:18:41,30,到着
494736311296,浪速郵便局,2023/12/23 14:31:34,50,持ち出し中
494736312033,座間郵便局,2023/12/22 17:00:00,30,到着
494736312033,座間郵便局,2023/12/23 10:10:12,50,持ち出し中
494736312033,座間郵便局,2023/12/23 14:14:29,52,お届け先にお届け済み
494736312103,知立郵便局,2023/12/22 19:05:30,30,到着
494736312103,知立郵便局,2023/12/23 14:08:29,50,持ち出し中
494736312103,知立郵便局,2023/12/23 17:53:36,52,お届け先にお届け済み
494736312125,岡崎郵便局（岩津）,2023/12/23 07:36:34,30,到着
494736312125,岡崎郵便局（岩津）,2023/12/23 14:19:59,50,持ち出し中
494736312125,岡崎郵便局（岩津）,2023/12/23 17:32:40,52,お届け先にお届け済み
494736312195,水戸中央郵便局,2023/12/22 00:57:42,30,到着
494736312195,水戸中央郵便局,2023/12/22 08:05:20,50,持ち出し中
494736312195,水戸中央郵便局,2023/12/22 09:20:19,52,お届け先にお届け済み
494736312206,成城郵便局,2023/12/22 06:43:43,30,到着
494736312206,成城郵便局,2023/12/22 08:32:52,50,持ち出し中
494736312206,成城郵便局,2023/12/22 11:15:56,52,お届け先にお届け済み
494736312210,岡山中央郵便局,2023/12/23 01:01:16,30,到着
494736312210,岡山中央郵便局,2023/12/23 11:41:42,50,持ち出し中
494736312210,岡山中央郵便局,2023/12/23 16:29:32,52,お届け先にお届け済み
494736312221,長浜郵便局（山東）,2023/12/23 08:17:09,30,到着
494736312221,長浜郵便局（山東）,2023/12/23 09:21:47,50,持ち出し中
494736312221,長浜郵便局（山東）,2023/12/23 10:01:32,52,お届け先にお届け済み
494736312280,川越西郵便局,2023/12/22 01:05:50,30,到着
494736312280,川越西郵便局,2023/12/22 08:16:19,50,持ち出し中
494736312280,川越西郵便局,2023/12/22 10:56:47,52,お届け先にお届け済み
494736312313,神奈川郵便局,2023/12/22 03:31:56,30,到着
494736312313,神奈川郵便局,2023/12/22 08:12:09,50,持ち出し中
494736312313,神奈川郵便局,2023/12/22 14:52:46,52,お届け先にお届け済み
494736312442,横浜南郵便局,2023/12/22 06:54:13,30,到着
494736312442,横浜南郵便局,2023/12/22 19:20:55,64,保管
494736312442,横浜南郵便局,2023/12/22 13:26:53,50,持ち出し中
494736312442,横浜南郵便局,2023/12/23 08:09:03,50,持ち出し中
494736312442,横浜南郵便局,2023/12/23 10:17:03,52,お届け先にお届け済み
494736312571,本郷郵便局,2023/12/21 22:48:11,30,到着
494736312571,本郷郵便局,2023/12/22 08:32:33,50,持ち出し中
494736312571,本郷郵便局,2023/12/22 11:39:17,52,お届け先にお届け済み
494736313035,王子郵便局,2023/12/21 23:56:25,30,到着
494736313035,王子郵便局,2023/12/22 08:37:56,50,持ち出し中
494736313035,王子郵便局,2023/12/22 12:47:12,52,お届け先にお届け済み
494736313116,横浜金沢郵便局,2023/12/22 07:14:19,30,到着
494736313116,横浜金沢郵便局,2023/12/22 16:14:44,64,保管
494736313116,横浜金沢郵便局,2023/12/22 14:01:09,50,持ち出し中
